ServiceStationNo,ObservationNo,PriceDate,PriceTime
403,20468,2023-02-27,17:10
1789,20469,2023-02-27,17:10
849,20470,2023-02-27,17:10
849,20471,2023-02-27,17:10
1624,20472,2023-02-27,17:10
1514,20473,2023-02-27,17:10
1846,20474,2023-02-27,17:11
562,20475,2023-02-27,17:12
562,20476,2023-02-27,17:12
1789,20477,2023-02-27,17:12
1789,20478,2023-02-27,17:12
1531,20479,2023-02-27,17:14
403,20480,2023-02-27,17:14
132,20481,2023-02-27,17:14
1624,20482,2023-02-27,17:14
333,20483,2023-02-27,17:15
1607,20484,2023-02-27,17:15
247,20485,2023-02-27,17:15
583,20486,2023-02-27,17:15
2058,20487,2023-02-27,17:16
2058,20488,2023-02-27,17:16
972,20489,2023-02-27,17:16
972,20490,2023-02-27,17:16
1301,20491,2023-02-27,17:20
1009,20492,2023-02-27,17:20
205,20493,2023-02-27,17:22
1177,20494,2023-02-27,17:26
357,20495,2023-02-27,17:27
809,20496,2023-02-27,17:27
1904,20497,2023-02-27,17:27
285,20498,2023-02-27,17:28
2097,20499,2023-02-27,17:29
428,20500,2023-02-27,17:34
36,20501,2023-02-27,17:37
1204,20502,2023-02-27,17:44
102,20503,2023-02-27,17:45
267,20504,2023-02-27,17:45
1612,20505,2023-02-27,17:45
268,20506,2023-02-27,17:45
1555,20507,2023-02-27,17:45
484,20508,2023-02-27,17:45
1870,20509,2023-02-27,17:45
973,20510,2023-02-27,17:45
983,20511,2023-02-27,17:45
258,20512,2023-02-27,17:45
271,20513,2023-02-27,17:45
1546,20514,2023-02-27,17:45
168,20515,2023-02-27,17:45
301,20516,2023-02-27,17:46
301,20517,2023-02-27,17:48
475,20518,2023-02-27,17:50
1865,20519,2023-02-27,17:50
166,20520,2023-02-27,18:00
14,20521,2023-02-27,18:00
167,20522,2023-02-27,18:00
12,20523,2023-02-27,18:01
1355,20524,2023-02-27,18:01
1520,20525,2023-02-27,18:02
843,20526,2023-02-27,18:02
1520,20527,2023-02-27,18:03
15,20528,2023-02-27,18:03
456,20529,2023-02-27,18:04
359,20530,2023-02-27,18:04
623,20531,2023-02-27,18:04
1558,20532,2023-02-27,18:04
23,20533,2023-02-27,18:04
9,20534,2023-02-27,18:04
596,20535,2023-02-27,18:07
115,20536,2023-02-27,18:12
2035,20537,2023-02-27,18:17
402,20538,2023-02-27,18:18
402,20539,2023-02-27,18:18
31,20540,2023-02-27,18:20
140,20541,2023-02-27,18:21
1520,20542,2023-02-27,18:23
562,20543,2023-02-27,18:24
135,20544,2023-02-27,18:25
562,20545,2023-02-27,18:26
1568,20546,2023-02-27,18:26
1568,20547,2023-02-27,18:26
1564,20548,2023-02-27,18:27
164,20549,2023-02-27,18:28
888,20550,2023-02-27,18:28
888,20551,2023-02-27,18:28
164,20552,2023-02-27,18:28
2051,20553,2023-02-27,18:29
569,20554,2023-02-27,18:31
888,20555,2023-02-27,18:32
135,20556,2023-02-27,18:33
1715,20557,2023-02-27,18:34
224,20558,2023-02-27,18:34
228,20559,2023-02-27,18:34
228,20560,2023-02-27,18:34
1715,20561,2023-02-27,18:36
773,20562,2023-02-27,18:38
829,20563,2023-02-27,18:39
13,20564,2023-02-27,18:41
257,20565,2023-02-27,18:45
1546,20566,2023-02-27,18:45
983,20567,2023-02-27,18:45
1841,20568,2023-02-27,18:48
282,20569,2023-02-27,18:48
282,20570,2023-02-27,18:49
1174,20571,2023-02-27,18:50
72,20572,2023-02-27,18:50
1568,20573,2023-02-27,18:50
1568,20574,2023-02-27,18:52
1606,20575,2023-02-27,18:53
1390,20576,2023-02-27,18:57
873,20577,2023-02-27,19:01
18,20578,2023-02-27,19:02
1459,20579,2023-02-27,19:06
282,20580,2023-02-27,19:07
62,20581,2023-02-27,19:07
1254,20582,2023-02-27,19:08
235,20583,2023-02-27,19:10
2,20584,2023-02-27,19:10
1,20585,2023-02-27,19:15
1307,20586,2023-02-27,19:16
837,20587,2023-02-27,19:20
144,20588,2023-02-27,19:24
144,20589,2023-02-27,19:28
1171,20590,2023-02-27,19:30
839,20591,2023-02-27,19:32
1079,20592,2023-02-27,19:40
177,20593,2023-02-27,19:44
433,20594,2023-02-27,19:44
290,20595,2023-02-27,19:50
599,20596,2023-02-27,19:51
1339,20597,2023-02-27,19:52
575,20598,2023-02-27,19:56
769,20599,2023-02-27,19:58
430,20600,2023-02-27,20:00
11,20601,2023-02-27,20:03
539,20602,2023-02-27,20:03
787,20603,2023-02-27,20:05
443,20604,2023-02-27,20:06
673,20605,2023-02-27,20:10
135,20606,2023-02-27,20:30
562,20607,2023-02-27,20:50
143,20608,2023-02-27,20:50
428,20609,2023-02-27,20:51
340,20610,2023-02-27,20:52
143,20611,2023-02-27,20:52
829,20612,2023-02-27,20:52
562,20613,2023-02-27,20:54
235,20614,2023-02-27,20:54
583,20615,2023-02-27,20:59
140,20616,2023-02-27,21:00
31,20617,2023-02-27,21:01
27,20618,2023-02-27,21:02
859,20619,2023-02-27,21:04
1559,20620,2023-02-27,21:05
557,20621,2023-02-27,21:06
886,20622,2023-02-27,21:11
543,20623,2023-02-27,21:12
803,20624,2023-02-27,21:12
839,20625,2023-02-27,21:16
1595,20626,2023-02-27,21:26
576,20627,2023-02-27,21:33
741,20628,2023-02-27,21:34
576,20629,2023-02-27,21:34
1723,20630,2023-02-27,21:35
839,20631,2023-02-27,21:35
544,20632,2023-02-27,21:37
200,20633,2023-02-27,21:50
1386,20634,2023-02-27,21:50
569,20635,2023-02-27,21:51
894,20636,2023-02-27,21:54
1820,20637,2023-02-27,21:55
542,20638,2023-02-27,22:00
30,20639,2023-02-27,22:01
1204,20640,2023-02-27,22:03
1343,20641,2023-02-27,22:03
340,20642,2023-02-27,22:06
106,20643,2023-02-27,22:12
1414,20644,2023-02-27,22:18
106,20645,2023-02-27,22:18
1414,20646,2023-02-27,22:22
290,20647,2023-02-27,22:48
575,20648,2023-02-27,22:56
583,20649,2023-02-27,23:00
428,20650,2023-02-27,23:02
1,20651,2023-02-27,23:06
282,20652,2023-02-27,23:30
22,20653,2023-02-27,23:57
1822,20654,2023-02-27,23:59
1264,20655,2023-02-28,00:09
1623,20656,2023-02-28,00:30
53,20657,2023-02-28,00:51
1401,20658,2023-02-28,01:21
869,20659,2023-02-28,02:07
135,20660,2023-02-28,03:22
1081,20661,2023-02-28,04:30
803,20662,2023-02-28,04:39
2,20663,2023-02-28,04:45
7,20664,2023-02-28,04:47
1723,20665,2023-02-28,04:52
14,20666,2023-02-28,04:54
357,20667,2023-02-28,05:00
12,20668,2023-02-28,05:01
11,20669,2023-02-28,05:01
13,20670,2023-02-28,05:03
8,20671,2023-02-28,05:05
1348,20672,2023-02-28,05:06
1094,20673,2023-02-28,05:08
9,20674,2023-02-28,05:09
596,20675,2023-02-28,05:09
1855,20676,2023-02-28,05:12
1088,20677,2023-02-28,05:15
18,20678,2023-02-28,05:17
23,20679,2023-02-28,05:34
1268,20680,2023-02-28,05:46
525,20681,2023-02-28,05:48
1354,20682,2023-02-28,05:49
419,20683,2023-02-28,05:56
15,20684,2023-02-28,05:56
27,20685,2023-02-28,05:56
30,20686,2023-02-28,05:58
1951,20687,2023-02-28,05:58
1349,20688,2023-02-28,05:58
1977,20689,2023-02-28,05:59
829,20690,2023-02-28,06:04
540,20691,2023-02-28,06:05
1252,20692,2023-02-28,06:05
383,20693,2023-02-28,06:05
177,20694,2023-02-28,06:14
1353,20695,2023-02-28,06:14
127,20696,2023-02-28,06:17
155,20697,2023-02-28,06:17
326,20698,2023-02-28,06:20
1316,20699,2023-02-28,06:23
1177,20700,2023-02-28,06:23
1099,20701,2023-02-28,06:28
36,20702,2023-02-28,06:29
1203,20703,2023-02-28,06:31
615,20704,2023-02-28,06:34
2110,20705,2023-02-28,06:34
1640,20706,2023-02-28,06:36
377,20707,2023-02-28,06:38
1524,20708,2023-02-28,06:40
1524,20709,2023-02-28,06:40
444,20710,2023-02-28,06:44
1112,20711,2023-02-28,06:45
1629,20712,2023-02-28,06:46
933,20713,2023-02-28,06:49
670,20714,2023-02-28,06:51
1833,20715,2023-02-28,06:51
995,20716,2023-02-28,06:52
995,20717,2023-02-28,06:52
76,20718,2023-02-28,06:52
1998,20719,2023-02-28,06:53
114,20720,2023-02-28,06:53
62,20721,2023-02-28,06:57
78,20722,2023-02-28,07:00
446,20723,2023-02-28,07:04
1718,20724,2023-02-28,07:12
264,20725,2023-02-28,07:15
1607,20726,2023-02-28,07:15
253,20727,2023-02-28,07:15
193,20728,2023-02-28,07:15
983,20729,2023-02-28,07:15
168,20730,2023-02-28,07:15
125,20731,2023-02-28,07:18
210,20732,2023-02-28,07:18
100,20733,2023-02-28,07:18
102,20734,2023-02-28,07:18
81,20735,2023-02-28,07:21
847,20736,2023-02-28,07:21
1216,20737,2023-02-28,07:21
45,20738,2023-02-28,07:22
45,20739,2023-02-28,07:22
225,20740,2023-02-28,07:22
1903,20741,2023-02-28,07:22
45,20742,2023-02-28,07:24
45,20743,2023-02-28,07:24
1828,20744,2023-02-28,07:24
237,20745,2023-02-28,07:24
1629,20746,2023-02-28,07:25
225,20747,2023-02-28,07:26
1101,20748,2023-02-28,07:29
326,20749,2023-02-28,07:30
618,20750,2023-02-28,07:31
816,20751,2023-02-28,07:31
780,20752,2023-02-28,07:34
780,20753,2023-02-28,07:34
67,20754,2023-02-28,07:34
610,20755,2023-02-28,07:34
974,20756,2023-02-28,07:36
974,20757,2023-02-28,07:36
974,20758,2023-02-28,07:36
891,20759,2023-02-28,07:36
67,20760,2023-02-28,07:36
870,20761,2023-02-28,07:36
1983,20762,2023-02-28,07:38
891,20763,2023-02-28,07:38
891,20764,2023-02-28,07:38
301,20765,2023-02-28,07:38
775,20766,2023-02-28,07:39
1606,20767,2023-02-28,07:39
1983,20768,2023-02-28,07:40
1983,20769,2023-02-28,07:40
301,20770,2023-02-28,07:40
108,20771,2023-02-28,07:40
817,20772,2023-02-28,07:41
214,20773,2023-02-28,07:42
214,20774,2023-02-28,07:42
216,20775,2023-02-28,07:42
1422,20776,2023-02-28,07:42
683,20777,2023-02-28,07:45
1529,20778,2023-02-28,07:45
216,20779,2023-02-28,07:46
112,20780,2023-02-28,07:46
112,20781,2023-02-28,07:46
221,20782,2023-02-28,07:48
1126,20783,2023-02-28,07:50
376,20784,2023-02-28,07:51
1641,20785,2023-02-28,07:53
395,20786,2023-02-28,07:53
108,20787,2023-02-28,07:53
1345,20788,2023-02-28,07:53
107,20789,2023-02-28,07:57
1135,20790,2023-02-28,07:58
1454,20791,2023-02-28,08:04
1938,20792,2023-02-28,08:05
1596,20793,2023-02-28,08:08
1596,20794,2023-02-28,08:10
69,20795,2023-02-28,08:12
70,20796,2023-02-28,08:12
45,20797,2023-02-28,08:14
164,20798,2023-02-28,08:14
132,20799,2023-02-28,08:14
69,20800,2023-02-28,08:14
69,20801,2023-02-28,08:14
112,20802,2023-02-28,08:14
165,20803,2023-02-28,08:14
819,20804,2023-02-28,08:14
275,20805,2023-02-28,08:15
1655,20806,2023-02-28,08:15
1656,20807,2023-02-28,08:15
1012,20808,2023-02-28,08:16
132,20809,2023-02-28,08:16
132,20810,2023-02-28,08:16
1173,20811,2023-02-28,08:18
562,20812,2023-02-28,08:18
1524,20813,2023-02-28,08:18
550,20814,2023-02-28,08:18
550,20815,2023-02-28,08:18
225,20816,2023-02-28,08:18
225,20817,2023-02-28,08:20
383,20818,2023-02-28,08:20
1166,20819,2023-02-28,08:20
161,20820,2023-02-28,08:21
1920,20821,2023-02-28,08:22
1921,20822,2023-02-28,08:22
829,20823,2023-02-28,08:30
1632,20824,2023-02-28,08:30
273,20825,2023-02-28,08:32
562,20826,2023-02-28,08:34
2018,20827,2023-02-28,08:35
1766,20828,2023-02-28,08:36
1328,20829,2023-02-28,08:38
1124,20830,2023-02-28,08:38
1055,20831,2023-02-28,08:39
1765,20832,2023-02-28,08:40
1873,20833,2023-02-28,08:40
679,20834,2023-02-28,08:42
1765,20835,2023-02-28,08:44
1720,20836,2023-02-28,08:44
1765,20837,2023-02-28,08:46
1216,20838,2023-02-28,08:46
1095,20839,2023-02-28,08:46
1216,20840,2023-02-28,08:47
1690,20841,2023-02-28,08:48
1118,20842,2023-02-28,08:49
903,20843,2023-02-28,08:49
1217,20844,2023-02-28,08:49
1690,20845,2023-02-28,08:50
1690,20846,2023-02-28,08:50
1252,20847,2023-02-28,08:50
1113,20848,2023-02-28,08:50
413,20849,2023-02-28,08:51
1216,20850,2023-02-28,08:54
783,20851,2023-02-28,08:55
1957,20852,2023-02-28,08:56
1327,20853,2023-02-28,08:57
1320,20854,2023-02-28,08:58
1215,20855,2023-02-28,08:59
655,20856,2023-02-28,09:01
656,20857,2023-02-28,09:01
654,20858,2023-02-28,09:01
1395,20859,2023-02-28,09:02
653,20860,2023-02-28,09:02
1965,20861,2023-02-28,09:02
519,20862,2023-02-28,09:05
647,20863,2023-02-28,09:06
378,20864,2023-02-28,09:07
662,20865,2023-02-28,09:07
826,20866,2023-02-28,09:07
2171,20867,2023-02-28,09:09
2040,20868,2023-02-28,09:09
815,20869,2023-02-28,09:11
1334,20870,2023-02-28,09:15
1091,20871,2023-02-28,09:15
540,20872,2023-02-28,09:17
1604,20873,2023-02-28,09:18
646,20874,2023-02-28,09:18
1332,20875,2023-02-28,09:19
1331,20876,2023-02-28,09:20
1717,20877,2023-02-28,09:20
585,20878,2023-02-28,09:22
6,20879,2023-02-28,09:22
1336,20880,2023-02-28,09:24
1980,20881,2023-02-28,09:28
271,20882,2023-02-28,09:31
338,20883,2023-02-28,09:31
276,20884,2023-02-28,09:31
191,20885,2023-02-28,09:31
317,20886,2023-02-28,09:31
477,20887,2023-02-28,09:31
983,20888,2023-02-28,09:31
264,20889,2023-02-28,09:31
246,20890,2023-02-28,09:31
268,20891,2023-02-28,09:31
1311,20892,2023-02-28,09:31
193,20893,2023-02-28,09:31
180,20894,2023-02-28,09:31
1399,20895,2023-02-28,09:31
251,20896,2023-02-28,09:31
83,20897,2023-02-28,09:32
1256,20898,2023-02-28,09:32
1258,20899,2023-02-28,09:32
1684,20900,2023-02-28,09:34
986,20901,2023-02-28,09:34
986,20902,2023-02-28,09:34
792,20903,2023-02-28,09:34
524,20904,2023-02-28,09:34
524,20905,2023-02-28,09:34
525,20906,2023-02-28,09:34
1374,20907,2023-02-28,09:34
1649,20908,2023-02-28,09:34
1649,20909,2023-02-28,09:34
513,20910,2023-02-28,09:34
793,20911,2023-02-28,09:34
793,20912,2023-02-28,09:34
828,20913,2023-02-28,09:34
828,20914,2023-02-28,09:34
989,20915,2023-02-28,09:34
1989,20916,2023-02-28,09:34
1989,20917,2023-02-28,09:34
2154,20918,2023-02-28,09:34
1742,20919,2023-02-28,09:37
28,20920,2023-02-28,09:38
624,20921,2023-02-28,09:38
1887,20922,2023-02-28,09:39
1886,20923,2023-02-28,09:40
2172,20924,2023-02-28,09:41
166,20925,2023-02-28,09:42
167,20926,2023-02-28,09:43
1317,20927,2023-02-28,09:43
1313,20928,2023-02-28,09:43
1313,20929,2023-02-28,09:44
131,20930,2023-02-28,09:45
448,20931,2023-02-28,09:46
1367,20932,2023-02-28,09:46
1367,20933,2023-02-28,09:46
263,20934,2023-02-28,09:46
230,20935,2023-02-28,09:46
230,20936,2023-02-28,09:46
1374,20937,2023-02-28,09:46
1374,20938,2023-02-28,09:46
1650,20939,2023-02-28,09:46
1650,20940,2023-02-28,09:46
732,20941,2023-02-28,09:46
732,20942,2023-02-28,09:46
1470,20943,2023-02-28,09:46
1470,20944,2023-02-28,09:46
1961,20945,2023-02-28,09:46
452,20946,2023-02-28,09:46
1654,20947,2023-02-28,09:46
306,20948,2023-02-28,09:46
629,20949,2023-02-28,09:48
456,20950,2023-02-28,09:50
1588,20951,2023-02-28,09:50
72,20952,2023-02-28,09:50
359,20953,2023-02-28,09:50
2004,20954,2023-02-28,09:50
982,20955,2023-02-28,09:51
598,20956,2023-02-28,09:51
1859,20957,2023-02-28,09:53
648,20958,2023-02-28,09:53
1595,20959,2023-02-28,09:54
1261,20960,2023-02-28,09:55
584,20961,2023-02-28,09:56
584,20962,2023-02-28,09:56
1859,20963,2023-02-28,09:57
825,20964,2023-02-28,10:00
377,20965,2023-02-28,10:01
1667,20966,2023-02-28,10:01
312,20967,2023-02-28,10:02
1519,20968,2023-02-28,10:03
233,20969,2023-02-28,10:04
141,20970,2023-02-28,10:04
984,20971,2023-02-28,10:04
1459,20972,2023-02-28,10:04
290,20973,2023-02-28,10:04
198,20974,2023-02-28,10:04
142,20975,2023-02-28,10:04
402,20976,2023-02-28,10:06
1909,20977,2023-02-28,10:06
594,20978,2023-02-28,10:09
1734,20979,2023-02-28,10:09
3,20980,2023-02-28,10:10
4,20981,2023-02-28,10:10
714,20982,2023-02-28,10:13
2173,20983,2023-02-28,10:13
1246,20984,2023-02-28,10:13
69,20985,2023-02-28,10:14
70,20986,2023-02-28,10:14
62,20987,2023-02-28,10:14
338,20988,2023-02-28,10:15
319,20989,2023-02-28,10:15
131,20990,2023-02-28,10:15
196,20991,2023-02-28,10:15
1656,20992,2023-02-28,10:15
191,20993,2023-02-28,10:15
983,20994,2023-02-28,10:15
275,20995,2023-02-28,10:15
403,20996,2023-02-28,10:16
742,20997,2023-02-28,10:19
1173,20998,2023-02-28,10:20
1715,20999,2023-02-28,10:20
1715,21000,2023-02-28,10:20
1738,21001,2023-02-28,10:20
1738,21002,2023-02-28,10:20
224,21003,2023-02-28,10:20
224,21004,2023-02-28,10:20
228,21005,2023-02-28,10:20
1112,21006,2023-02-28,10:20
253,21007,2023-02-28,10:20
966,21008,2023-02-28,10:21
57,21009,2023-02-28,10:23
71,21010,2023-02-28,10:23
1193,21011,2023-02-28,10:24
1158,21012,2023-02-28,10:25
36,21013,2023-02-28,10:26
1175,21014,2023-02-28,10:26
826,21015,2023-02-28,10:28
1966,21016,2023-02-28,10:30
969,21017,2023-02-28,10:32
2059,21018,2023-02-28,10:33
1794,21019,2023-02-28,10:33
206,21020,2023-02-28,10:35
1271,21021,2023-02-28,10:38
146,21022,2023-02-28,10:38
771,21023,2023-02-28,10:38
1594,21024,2023-02-28,10:38
1417,21025,2023-02-28,10:38
1213,21026,2023-02-28,10:40
1765,21027,2023-02-28,10:42
671,21028,2023-02-28,10:43
1765,21029,2023-02-28,10:44
154,21030,2023-02-28,10:45
967,21031,2023-02-28,10:45
973,21032,2023-02-28,10:45
683,21033,2023-02-28,10:45
1224,21034,2023-02-28,10:47
1744,21035,2023-02-28,10:48
514,21036,2023-02-28,10:50
614,21037,2023-02-28,10:50
652,21038,2023-02-28,10:50
1234,21039,2023-02-28,10:50
200,21040,2023-02-28,10:50
1183,21041,2023-02-28,10:50
201,21042,2023-02-28,10:50
2060,21043,2023-02-28,10:50
631,21044,2023-02-28,10:50
873,21045,2023-02-28,10:51
891,21046,2023-02-28,10:52
1351,21047,2023-02-28,10:52
974,21048,2023-02-28,10:54
974,21049,2023-02-28,10:54
891,21050,2023-02-28,10:54
140,21051,2023-02-28,10:55
722,21052,2023-02-28,10:55
1104,21053,2023-02-28,10:56
2174,21054,2023-02-28,10:57
2001,21055,2023-02-28,10:57
340,21056,2023-02-28,10:57
135,21057,2023-02-28,10:59
1221,21058,2023-02-28,11:00
1129,21059,2023-02-28,11:01
615,21060,2023-02-28,11:02
1988,21061,2023-02-28,11:03
1279,21062,2023-02-28,11:04
1831,21063,2023-02-28,11:04
1452,21064,2023-02-28,11:04
1621,21065,2023-02-28,11:04
72,21066,2023-02-28,11:04
858,21067,2023-02-28,11:04
495,21068,2023-02-28,11:04
1002,21069,2023-02-28,11:04
1341,21070,2023-02-28,11:04
346,21071,2023-02-28,11:05
328,21072,2023-02-28,11:05
351,21073,2023-02-28,11:05
313,21074,2023-02-28,11:05
1544,21075,2023-02-28,11:05
496,21076,2023-02-28,11:10
496,21077,2023-02-28,11:10
106,21078,2023-02-28,11:12
519,21079,2023-02-28,11:14
1862,21080,2023-02-28,11:15
194,21081,2023-02-28,11:15
1607,21082,2023-02-28,11:15
192,21083,2023-02-28,11:15
321,21084,2023-02-28,11:15
77,21085,2023-02-28,11:15
168,21086,2023-02-28,11:15
80,21087,2023-02-28,11:15
692,21088,2023-02-28,11:17
1429,21089,2023-02-28,11:20
1548,21090,2023-02-28,11:20
1287,21091,2023-02-28,11:20
1574,21092,2023-02-28,11:20
882,21093,2023-02-28,11:21
1117,21094,2023-02-28,11:22
1507,21095,2023-02-28,11:22
1531,21096,2023-02-28,11:24
1531,21097,2023-02-28,11:24
111,21098,2023-02-28,11:24
1811,21099,2023-02-28,11:25
1285,21100,2023-02-28,11:27
300,21101,2023-02-28,11:28
95,21102,2023-02-28,11:28
695,21103,2023-02-28,11:29
1231,21104,2023-02-28,11:29
1003,21105,2023-02-28,11:29
1531,21106,2023-02-28,11:30
95,21107,2023-02-28,11:30
89,21108,2023-02-28,11:30
1016,21109,2023-02-28,11:30
1674,21110,2023-02-28,11:30
1673,21111,2023-02-28,11:31
1186,21112,2023-02-28,11:32
1186,21113,2023-02-28,11:32
89,21114,2023-02-28,11:32
742,21115,2023-02-28,11:32
943,21116,2023-02-28,11:32
837,21117,2023-02-28,11:34
72,21118,2023-02-28,11:34
199,21119,2023-02-28,11:34
640,21120,2023-02-28,11:34
1007,21121,2023-02-28,11:34
282,21122,2023-02-28,11:34
1554,21123,2023-02-28,11:35
594,21124,2023-02-28,11:36
2175,21125,2023-02-28,11:38
708,21126,2023-02-28,11:41
691,21127,2023-02-28,11:41
637,21128,2023-02-28,11:44
176,21129,2023-02-28,11:44
213,21130,2023-02-28,11:45
349,21131,2023-02-28,11:45
992,21132,2023-02-28,11:45
1931,21133,2023-02-28,11:45
240,21134,2023-02-28,11:45
368,21135,2023-02-28,11:45
796,21136,2023-02-28,11:45
311,21137,2023-02-28,11:47
1645,21138,2023-02-28,11:48
1110,21139,2023-02-28,11:48
1110,21140,2023-02-28,11:48
941,21141,2023-02-28,11:48
1464,21142,2023-02-28,11:48
521,21143,2023-02-28,11:48
725,21144,2023-02-28,11:48
463,21145,2023-02-28,11:48
463,21146,2023-02-28,11:48
1373,21147,2023-02-28,11:48
1373,21148,2023-02-28,11:48
525,21149,2023-02-28,11:48
1777,21150,2023-02-28,11:48
1030,21151,2023-02-28,11:48
731,21152,2023-02-28,11:48
450,21153,2023-02-28,11:48
450,21154,2023-02-28,11:48
466,21155,2023-02-28,11:48
466,21156,2023-02-28,11:48
1370,21157,2023-02-28,11:48
451,21158,2023-02-28,11:48
451,21159,2023-02-28,11:48
1375,21160,2023-02-28,11:48
1375,21161,2023-02-28,11:48
532,21162,2023-02-28,11:48
1989,21163,2023-02-28,11:48
306,21164,2023-02-28,11:48
1140,21165,2023-02-28,11:48
1140,21166,2023-02-28,11:48
68,21167,2023-02-28,11:48
1588,21168,2023-02-28,11:50
1459,21169,2023-02-28,11:50
1675,21170,2023-02-28,11:50
290,21171,2023-02-28,11:50
68,21172,2023-02-28,11:50
1338,21173,2023-02-28,11:52
991,21174,2023-02-28,11:53
1387,21175,2023-02-28,11:55
1654,21176,2023-02-28,11:56
1177,21177,2023-02-28,11:56
117,21178,2023-02-28,11:56
27,21179,2023-02-28,11:58
1815,21180,2023-02-28,11:59
127,21181,2023-02-28,11:59
2176,21182,2023-02-28,11:59
1689,21183,2023-02-28,12:00
758,21184,2023-02-28,12:03
213,21185,2023-02-28,12:04
956,21186,2023-02-28,12:04
957,21187,2023-02-28,12:04
623,21188,2023-02-28,12:04
1404,21189,2023-02-28,12:04
1125,21190,2023-02-28,12:04
870,21191,2023-02-28,12:04
870,21192,2023-02-28,12:04
1532,21193,2023-02-28,12:04
1300,21194,2023-02-28,12:04
1319,21195,2023-02-28,12:04
1816,21196,2023-02-28,12:05
2097,21197,2023-02-28,12:06
551,21198,2023-02-28,12:08
295,21199,2023-02-28,12:12
1259,21200,2023-02-28,12:12
361,21201,2023-02-28,12:12
1532,21202,2023-02-28,12:14
295,21203,2023-02-28,12:14
983,21204,2023-02-28,12:15
1868,21205,2023-02-28,12:15
131,21206,2023-02-28,12:15
244,21207,2023-02-28,12:15
1114,21208,2023-02-28,12:15
1607,21209,2023-02-28,12:15
645,21210,2023-02-28,12:15
1940,21211,2023-02-28,12:15
168,21212,2023-02-28,12:15
258,21213,2023-02-28,12:15
987,21214,2023-02-28,12:18
96,21215,2023-02-28,12:18
1303,21216,2023-02-28,12:18
1303,21217,2023-02-28,12:18
1596,21218,2023-02-28,12:18
1548,21219,2023-02-28,12:20
837,21220,2023-02-28,12:20
289,21221,2023-02-28,12:20
96,21222,2023-02-28,12:20
96,21223,2023-02-28,12:20
1596,21224,2023-02-28,12:20
1306,21225,2023-02-28,12:20
1306,21226,2023-02-28,12:20
1009,21227,2023-02-28,12:20
191,21228,2023-02-28,12:20
1868,21229,2023-02-28,12:20
1666,21230,2023-02-28,12:20
1311,21231,2023-02-28,12:20
1717,21232,2023-02-28,12:20
131,21233,2023-02-28,12:20
1521,21234,2023-02-28,12:22
1306,21235,2023-02-28,12:24
358,21236,2023-02-28,12:24
888,21237,2023-02-28,12:26
888,21238,2023-02-28,12:26
1309,21239,2023-02-28,12:26
637,21240,2023-02-28,12:26
1670,21241,2023-02-28,12:27
1671,21242,2023-02-28,12:27
888,21243,2023-02-28,12:28
1041,21244,2023-02-28,12:29
1237,21245,2023-02-28,12:29
1914,21246,2023-02-28,12:30
264,21247,2023-02-28,12:30
618,21248,2023-02-28,12:30
1738,21249,2023-02-28,12:32
1234,21250,2023-02-28,12:34
2177,21251,2023-02-28,12:34
1850,21252,2023-02-28,12:34
442,21253,2023-02-28,12:34
1154,21254,2023-02-28,12:36
1104,21255,2023-02-28,12:38
1315,21256,2023-02-28,12:38
155,21257,2023-02-28,12:38
1983,21258,2023-02-28,12:38
1202,21259,2023-02-28,12:41
1127,21260,2023-02-28,12:44
980,21261,2023-02-28,12:46
418,21262,2023-02-28,12:47
1611,21263,2023-02-28,12:48
593,21264,2023-02-28,12:49
640,21265,2023-02-28,12:50
